time (S),CH0 Horizonal angles,CH0 Vertical angles,CH1 Horizonal angles,CH1 Vertical angles,CH2 Horizonal angles,CH2 Vertical angles,CH3 Horizonal angles,CH3 Vertical angles
0.013168932,-29.17048414,-9.969420813,-28.88329529,-8.803350759,-28.5979115,-7.637064363,-28.31408166,-6.470591753
0.013172816,-28.97699311,-9.987393308,-28.69164004,-8.820881172,-28.40808478,-7.654155042,-28.12607759,-6.487244678
0.013176699,-28.78347103,-10.00523928,-28.49995535,-8.838287761,-28.21823015,-7.671124599,-27.93804704,-6.503779182
0.013180583,-28.5899181,-10.02295863,-28.30824142,-8.855570447,-28.0283478,-7.687972959,-27.74999021,-6.520195196
0.013184466,-28.39633455,-10.04055129,-28.11649847,-8.872729152,-27.83843793,-7.70470005,-27.56190728,-6.536492652
0.01318835,-28.20272057,-10.05801718,-27.92472669,-8.889763799,-27.64850074,-7.7213058,-27.37379844,-6.55267148
0.013192233,-28.0090764,-10.0753562,-27.73292629,-8.906674312,-27.45853642,-7.737790134,-27.18566388,-6.568731613
0.013196117,-27.81540223,-10.09256829,-27.54109748,-8.923460612,-27.26854517,-7.754152983,-26.99750379,-6.584672985
0.0132,-27.6216983,-10.10965336,-27.34924046,-8.940122625,-27.07852719,-7.770394274,-26.80931837,-6.600495527
0.013203883,-27.42796481,-10.12661132,-27.15735545,-8.956660275,-26.88848268,-7.786513936,-26.6211078,-6.616199173
0.013207767,-27.23420198,-10.1434421,-26.96544264,-8.973073487,-26.69841184,-7.8025119,-26.43287228,-6.631783858
0.01321165,-27.04041002,-10.16014563,-26.77350225,-8.989362187,-26.50831487,-7.818388096,-26.24461199,-6.647249516
0.013215534,-26.84658916,-10.17672181,-26.58153449,-9.005526301,-26.31819197,-7.834142454,-26.05632714,-6.662596083
0.013219417,-26.65273962,-10.19317058,-26.38953956,-9.021565756,-26.12804334,-7.849774906,-25.86801791,-6.677823493
0.013223301,-26.45886161,-10.20949185,-26.19751767,-9.037480479,-25.93786918,-7.865285383,-25.6796845,-6.692931682
0.013227184,-26.26495534,-10.22568555,-26.00546905,-9.053270397,-25.74766969,-7.880673817,-25.4913271,-6.707920588
0.013231068,-26.07102105,-10.2417516,-25.81339389,-9.06893544,-25.55744508,-7.895940142,-25.3029459,-6.722790147
0.013234951,-25.87705896,-10.25768993,-25.6212924,-9.084475536,-25.36719555,-7.911084291,-25.11454111,-6.737540296
0.013238835,-25.68306927,-10.27350047,-25.42916481,-9.099890614,-25.1769213,-7.926106198,-24.92611291,-6.752170975
0.013242718,-25.48905222,-10.28918313,-25.23701132,-9.115180604,-24.98662254,-7.941005796,-24.73766149,-6.76668212
0.013246602,-25.29500802,-10.30473784,-25.04483214,-9.130345438,-24.79629946,-7.955783021,-24.54918707,-6.781073672
0.013250485,-25.1009369,-10.32016453,-24.85262749,-9.145385045,-24.60595228,-7.970437808,-24.36068982,-6.795345569
0.013254369,-24.90683909,-10.33546313,-24.66039758,-9.160299358,-24.4155812,-7.984970094,-24.17216996,-6.809497752
0.013258252,-24.7127148,-10.35063356,-24.46814263,-9.175088309,-24.22518642,-7.999379813,-23.98362767,-6.82353016
0.013262136,-24.51856425,-10.36567575,-24.27586285,-9.189751831,-24.03476816,-8.013666905,-23.79506316,-6.837442736
0.013266019,-24.32438769,-10.38058964,-24.08355846,-9.204289856,-23.84432661,-8.027831305,-23.60647661,-6.85123542
0.013269903,-24.13018532,-10.39537514,-23.89122967,-9.21870232,-23.65386198,-8.041872952,-23.41786823,-6.864908155
0.013273786,-23.93595738,-10.4100322,-23.69887669,-9.232989155,-23.46337448,-8.055791785,-23.22923823,-6.878460882
0.01327767,-23.74170408,-10.42456074,-23.50649975,-9.247150297,-23.27286432,-8.069587742,-23.04058678,-6.891893545
0.013281553,-23.54742567,-10.43896069,-23.31409906,-9.261185683,-23.08233171,-8.083260764,-22.85191411,-6.905206088
0.013285437,-23.35312236,-10.45323198,-23.12167484,-9.275095246,-22.89177685,-8.09681079,-22.6632204,-6.918398454
0.01328932,-23.15879438,-10.46737455,-22.92922731,-9.288878926,-22.70119995,-8.110237761,-22.47450585,-6.931470588
0.013293204,-22.96444197,-10.48138833,-22.73675668,-9.302536657,-22.51060123,-8.123541618,-22.28577067,-6.944422435
0.013297087,-22.77006534,-10.49527326,-22.54426317,-9.31606838,-22.31998088,-8.136722304,-22.09701505,-6.957253941
0.013300971,-22.57566473,-10.50902926,-22.35174701,-9.329474031,-22.12933913,-8.14977976,-21.90823921,-6.969965051
0.013304854,-22.38124038,-10.52265627,-22.15920841,-9.342753549,-21.93867617,-8.162713929,-21.71944333,-6.982555712
0.013308738,-22.18679249,-10.53615424,-21.9666476,-9.355906875,-21.74799223,-8.175524755,-21.53062762,-6.995025871
0.013312621,-21.99232132,-10.54952308,-21.77406479,-9.368933949,-21.55728752,-8.188212181,-21.34179229,-7.007375476
0.013316505,-21.79782709,-10.56276275,-21.5814602,-9.38183471,-21.36656224,-8.200776153,-21.15293753,-7.019604475
0.013320388,-21.60331003,-10.57587317,-21.38883406,-9.3946091,-21.1758166,-8.213216615,-20.96406355,-7.031712816
0.013324272,-21.40877037,-10.58885429,-21.19618658,-9.407257062,-20.98505082,-8.225533512,-20.77517055,-7.043700449
0.013328155,-21.21420835,-10.60170604,-21.003518,-9.419778536,-20.79426512,-8.237726791,-20.58625874,-7.055567323
0.013332039,-21.0196242,-10.61442837,-20.81082853,-9.432173468,-20.6034597,-8.249796399,-20.39732831,-7.067313389
0.013335922,-20.82501814,-10.62702121,-20.61811839,-9.444441799,-20.41263478,-8.261742282,-20.20837948,-7.078938596
0.013339806,-20.63039043,-10.6394845,-20.42538782,-9.456583474,-20.22179056,-8.273564389,-20.01941245,-7.090442898
0.013343689,-20.43574128,-10.65181818,-20.23263703,-9.468598438,-20.03092728,-8.285262668,-19.83042741,-7.101826244
0.013347573,-20.24107094,-10.6640222,-20.03986624,-9.480486636,-19.84004513,-8.296837068,-19.64142459,-7.113088588
0.013351456,-20.04637964,-10.6760965,-19.84707569,-9.492248014,-19.64914434,-8.308287537,-19.45240418,-7.124229883
0.01335534,-19.85166762,-10.68804102,-19.65426559,-9.503882518,-19.45822512,-8.319614027,-19.26336639,-7.135250081
0.013359223,-19.65693511,-10.6998557,-19.46143618,-9.515390096,-19.26728769,-8.330816488,-19.07431142,-7.146149137
0.013363107,-19.46218234,-10.71154049,-19.26858767,-9.526770696,-19.07633225,-8.341894871,-18.88523948,-7.156927004
0.01336699,-19.26740956,-10.72309533,-19.0757203,-9.538024264,-18.88535904,-8.352849127,-18.69615078,-7.167583639
0.013370874,-19.072617,-10.73452017,-18.88283429,-9.549150751,-18.69436826,-8.36367921,-18.50704553,-7.178118996
0.013374757,-18.8778049,-10.74581495,-18.68992987,-9.560150106,-18.50336012,-8.374385071,-18.31792393,-7.188533031
0.013378641,-18.68297349,-10.75697962,-18.49700726,-9.571022278,-18.31233486,-8.384966664,-18.12878619,-7.198825701
0.013382524,-18.48812303,-10.76801413,-18.3040667,-9.581767219,-18.12129268,-8.395423943,-17.93963252,-7.208996964
0.013386408,-18.29325373,-10.77891842,-18.1111084,-9.59238488,-17.93023381,-8.405756862,-17.75046313,-7.219046776
0.013390291,-18.09836586,-10.78969245,-17.91813261,-9.602875212,-17.73915846,-8.415965378,-17.56127822,-7.228975096
0.013394175,-17.90345963,-10.80033615,-17.72513955,-9.613238168,-17.54806684,-8.426049444,-17.372078,-7.238781882
0.013398058,-17.7085353,-10.81084949,-17.53212944,-9.623473701,-17.35695919,-8.436009018,-17.18286269,-7.248467094
0.013401942,-17.5135931,-10.82123241,-17.33910252,-9.633581765,-17.16583572,-8.445844056,-16.99363248,-7.258030692
0.013405825,-17.31863328,-10.83148487,-17.14605901,-9.643562313,-16.97469664,-8.455554516,-16.80438761,-7.267472635
0.013409709,-17.12365607,-10.84160681,-16.95299915,-9.653415302,-16.78354218,-8.465140356,-16.61512826,-7.276792885
0.013413592,-16.92866172,-10.85159819,-16.75992317,-9.663140685,-16.59237255,-8.474601534,-16.42585465,-7.285991403
0.013417476,-16.73365046,-10.86145895,-16.56683129,-9.67273842,-16.40118799,-8.483938009,-16.236567,-7.295068152
0.013421359,-16.53862255,-10.87118906,-16.37372376,-9.682208463,-16.2099887,-8.49314974,-16.04726551,-7.304023092
0.013425243,-16.34357822,-10.88078847,-16.18060079,-9.691550771,-16.01877491,-8.502236689,-15.85795039,-7.312856189
0.013429126,-16.14851772,-10.89025713,-15.98746263,-9.700765302,-15.82754684,-8.511198816,-15.66862186,-7.321567404
0.01343301,-15.95344129,-10.89959499,-15.7943095,-9.709852014,-15.63630471,-8.520036082,-15.47928013,-7.330156703
0.013436893,-15.75834917,-10.90880202,-15.60114163,-9.718810867,-15.44504874,-8.528748449,-15.28992541,-7.33862405
0.013440777,-15.56324161,-10.91787817,-15.40795927,-9.727641821,-15.25377916,-8.537335881,-15.1005579,-7.346969409
0.01344466,-15.36811886,-10.9268234,-15.21476263,-9.736344836,-15.06249619,-8.545798339,-14.91117783,-7.355192748
0.013448544,-15.17298114,-10.93563767,-15.02155196,-9.744919872,-14.87120005,-8.554135788,-14.7217854,-7.363294032
0.013452427,-14.97782872,-10.94432093,-14.82832749,-9.753366892,-14.67989096,-8.562348192,-14.53238084,-7.371273228
0.013456311,-14.78266183,-10.95287314,-14.63508945,-9.761685857,-14.48856915,-8.570435516,-14.34296434,-7.379130304
0.013460194,-14.58748073,-10.96129427,-14.44183808,-9.769876731,-14.29723483,-8.578397725,-14.15353613,-7.386865228
0.013464078,-14.39228565,-10.96958427,-14.24857361,-9.777939476,-14.10588824,-8.586234785,-13.96409641,-7.394477967
0.013467961,-14.19707685,-10.97774311,-14.05529627,-9.785874058,-13.91452959,-8.593946664,-13.77464541,-7.401968492
0.013471845,-14.00185457,-10.98577074,-13.8620063,-9.793680439,-13.72315912,-8.601533328,-13.58518333,-7.409336772
0.013475728,-13.80661905,-10.99366714,-13.66870394,-9.801358587,-13.53177704,-8.608994745,-13.39571038,-7.416582776
0.013479612,-13.61137055,-11.00143226,-13.47538942,-9.808908466,-13.34038357,-8.616330884,-13.2062268,-7.423706477
0.013483495,-13.41610931,-11.00906607,-13.28206297,-9.816330044,-13.14897896,-8.623541713,-13.01673278,-7.430707845
0.013487379,-13.22083558,-11.01656853,-13.08872484,-9.823623287,-12.95756341,-8.630627203,-12.82722854,-7.437586851
0.013491262,-13.02554961,-11.02393961,-12.89537526,-9.830788164,-12.76613715,-8.637587322,-12.6377143,-7.44434347
0.013495146,-12.83025164,-11.03117927,-12.70201446,-9.837824642,-12.57470042,-8.644422043,-12.44819027,-7.450977672
0.013499029,-12.63494192,-11.03828748,-12.50864268,-9.844732691,-12.38325343,-8.651131336,-12.25865667,-7.457489433
0.013502913,-12.43962071,-11.04526421,-12.31526016,-9.85151228,-12.19179641,-8.657715174,-12.06911371,-7.463878726
0.013506796,-12.24428824,-11.05210943,-12.12186713,-9.85816338,-12.00032959,-8.664173528,-11.87956161,-7.470145525
0.01351068,-12.04894478,-11.0588231,-11.92846384,-9.864685962,-11.80885319,-8.670506373,-11.69000058,-7.476289807
0.013514563,-11.85359056,-11.06540519,-11.73505052,-9.871079997,-11.61736744,-8.676713681,-11.50043085,-7.482311546
0.013518447,-11.65822585,-11.07185568,-11.54162741,-9.877345457,-11.42587257,-8.682795428,-11.31085262,-7.48821072
0.01352233,-11.46285088,-11.07817453,-11.34819475,-9.883482316,-11.2343688,-8.688751587,-11.12126611,-7.493987305
0.013526214,-11.26746592,-11.08436171,-11.15475276,-9.889490546,-11.04285637,-8.694582136,-10.93167154,-7.499641278
0.013530097,-11.0720712,-11.0904172,-10.96130171,-9.895370122,-10.85133549,-8.700287049,-10.74206913,-7.505172618
0.013533981,-10.87666698,-11.09634098,-10.76784181,-9.901121019,-10.65980639,-8.705866303,-10.55245909,-7.510581303
0.013537864,-10.68125352,-11.102133,-10.57437331,-9.906743211,-10.46826931,-8.711319877,-10.36284164,-7.515867313
0.013541748,-10.48583105,-11.10779325,-10.38089646,-9.912236676,-10.27672446,-8.716647747,-10.173217,-7.521030627
0.013545631,-10.29039984,-11.11332171,-10.18741148,-9.917601388,-10.08517209,-8.721849892,-9.983585383,-7.526071226
0.013549515,-10.09496013,-11.11871834,-9.99391862,-9.922837327,-9.893612409,-8.726926292,-9.793947007,-7.53098909
0.013553398,-9.899512182,-11.12398312,-9.800418117,-9.927944469,-9.702045655,-8.731876926,-9.60430209,-7.535784201
0.013557282,-9.70405624,-11.12911603,-9.606910213,-9.932922794,-9.510472054,-8.736701774,-9.414650849,-7.540456541
0.013561165,-9.508592558,-11.13411705,-9.413395145,-9.93777228,-9.318891834,-8.741400818,-9.224993504,-7.545006092
0.013565049,-9.313121388,-11.13898615,-9.219873155,-9.942492907,-9.127305224,-8.745974038,-9.035330271,-7.549432838
0.013568932,-9.117642982,-11.14372332,-9.026344483,-9.947084655,-8.935712453,-8.750421418,-8.845661369,-7.553736762
0.013572816,-8.922157595,-11.14832853,-8.832809368,-9.951547507,-8.74411375,-8.754742939,-8.655987016,-7.557917849
0.013576699,-8.726665477,-11.15280176,-8.639268052,-9.955881443,-8.552509344,-8.758938586,-8.46630743,-7.561976084
0.013580583,-8.531166881,-11.157143,-8.445720776,-9.960086446,-8.360899464,-8.763008342,-8.27662283,-7.565911452
0.013584466,-8.335662062,-11.16135222,-8.252167779,-9.964162499,-8.16928434,-8.766952191,-8.086933435,-7.569723938
0.01358835,-8.140151272,-11.16542941,-8.058609304,-9.968109585,-7.9776642,-8.770770119,-7.897239463,-7.57341353
0.013592233,-7.944634765,-11.16937455,-7.865045591,-9.971927689,-7.786039276,-8.774462111,-7.707541133,-7.576980215
0.013596117,-7.749112793,-11.17318762,-7.671476881,-9.975616796,-7.594409796,-8.778028155,-7.517838664,-7.58042398
0.0136,-7.553585611,-11.17686861,-7.477903416,-9.979176891,-7.40277599,-8.781468236,-7.328132275,-7.583744814
0.013603883,-7.358053473,-11.1804175,-7.284325437,-9.982607961,-7.211138088,-8.784782343,-7.138422186,-7.586942706
0.013607767,-7.162516632,-11.18383428,-7.090743187,-9.985909992,-7.019496321,-8.787970463,-6.948708614,-7.590017645
0.01361165,-6.966975342,-11.18711893,-6.897156906,-9.989082972,-6.827850918,-8.791032586,-6.75899178,-7.592969621
0.013615534,-6.771429858,-11.19027144,-6.703566836,-9.992126889,-6.63620211,-8.793968701,-6.569271903,-7.595798624
0.013619417,-6.575880434,-11.1932918,-6.50997322,-9.995041732,-6.444550127,-8.796778798,-6.379549202,-7.598504646
0.013623301,-6.380327324,-11.19618,-6.316376299,-9.997827491,-6.252895199,-8.799462867,-6.189823897,-7.601087679
0.013627184,-6.184770782,-11.19893602,-6.122776316,-10.00048416,-6.061237557,-8.8020209,-6.000096207,-7.603547714
0.013631068,-5.989211064,-11.20155986,-5.929173512,-10.00301172,-5.869577432,-8.804452888,-5.810366353,-7.605884746
0.013634951,-5.793648424,-11.2040515,-5.73556813,-10.00541016,-5.677915054,-8.806758824,-5.620634554,-7.608098766
0.013638835,-5.598083117,-11.20641094,-5.541960413,-10.00767949,-5.486250654,-8.808938702,-5.430901029,-7.61018977
0.013642718,-5.402515397,-11.20863816,-5.348350603,-10.00981969,-5.294584462,-8.810992514,-5.241165999,-7.612157751
0.013646602,-5.20694552,-11.21073317,-5.154738942,-10.01183075,-5.102916711,-8.812920255,-5.051429683,-7.614002705
0.013650485,-5.01137374,-11.21269595,-4.961125673,-10.01371268,-4.911247629,-8.81472192,-4.861692302,-7.615724629
0.013654369,-4.815800313,-11.21452649,-4.767511039,-10.01546546,-4.719577449,-8.816397504,-4.671954075,-7.617323517
0.013658252,-4.620225494,-11.2162248,-4.573895282,-10.01708909,-4.527906402,-8.817947004,-4.482215223,-7.618799367
0.013662136,-4.424649537,-11.21779086,-4.380278645,-10.01858356,-4.336234718,-8.819370416,-4.292475965,-7.620152177
0.013666019,-4.229072699,-11.21922467,-4.18666137,-10.01994887,-4.144562629,-8.820667737,-4.102736522,-7.621381944
0.013669903,-4.033495235,-11.22052623,-3.993043702,-10.02118503,-3.952890365,-8.821838966,-3.912997114,-7.622488667
0.013673786,-3.8379174,-11.22169554,-3.799425882,-10.02229202,-3.761218159,-8.822884101,-3.723257961,-7.623472346
0.01367767,-3.642339449,-11.22273259,-3.605808154,-10.02326985,-3.56954624,-8.82380314,-3.533519283,-7.62433298
0.013681553,-3.446761638,-11.22363738,-3.41219076,-10.02411851,-3.377874841,-8.824596085,-3.343781301,-7.625070569
0.013685437,-3.251184222,-11.22440991,-3.218573943,-10.024838,-3.186204193,-8.825262935,-3.154044234,-7.625685115
0.01368932,-3.055607457,-11.22505018,-3.024957947,-10.02542833,-2.994534527,-8.825803691,-2.964308303,-7.626176619
0.013693204,-2.860031598,-11.22555819,-2.831343015,-10.0258895,-2.802866074,-8.826218355,-2.774573729,-7.626545082
0.013697087,-2.664456901,-11.22593395,-2.637729389,-10.0262215,-2.611199065,-8.826506929,-2.584840731,-7.626790509
0.013700971,-2.468883621,-11.22617745,-2.444117312,-10.02642434,-2.419533732,-8.826669416,-2.39510953,-7.626912901
0.013704854,-2.273312014,-11.22628869,-2.250507028,-10.02649803,-2.227870307,-8.826705819,-2.205380346,-7.626912263
0.013708738,-2.077742336,-11.22626769,-2.05689878,-10.02644256,-2.036209019,-8.826616143,-2.0156534,-7.626788599
0.013712621,-1.882174842,-11.22611444,-1.86329281,-10.02625794,-1.844550102,-8.826400391,-1.825928911,-7.626541915
0.013716505,-1.686609787,-11.22582895,-1.669689361,-10.02594418,-1.652893785,-8.82605857,-1.6362071,-7.626172214
0.013720388,-1.491047427,-11.22541122,-1.476088678,-10.02550128,-1.4612403,-8.825590684,-1.446488187,-7.625679505
0.013724272,-1.295488017,-11.22486126,-1.282491002,-10.02492925,-1.269589879,-8.824996742,-1.256772392,-7.625063793
0.013728155,-1.099931814,-11.22417908,-1.088896576,-10.0242281,-1.077942753,-8.824276748,-1.067059936,-7.624325086
0.013732039,-0.904379072,-11.22336469,-0.895305644,-10.02339782,-0.886299152,-8.823430713,-0.877351039,-7.623463391
0.013735922,-0.708830046,-11.22241808,-0.701718448,-10.02243844,-0.694659308,-8.822458643,-0.68764592,-7.622478718
0.013739806,-0.513284993,-11.22133928,-0.508135231,-10.02134995,-0.503023452,-8.821360547,-0.4979448,-7.621371074
0.013743689,-0.317744168,-11.22012829,-0.314556236,-10.02013238,-0.311391816,-8.820136436,-0.308247899,-7.62014047
0.013747573,-0.122207825,-11.21878511,-0.120981706,-10.01878572,-0.119764629,-8.818786318,-0.118555437,-7.618786915
0.013751456,0.07332378,-11.21730977,0.072588116,-10.01730999,0.071857876,-8.817310206,0.071132366,-7.617310421
0.01375534,0.268850393,-11.21570227,0.266152989,-10.0157052,0.26347547,-8.81570811,0.260815291,-7.615710998
0.013759223,0.464371756,-11.21396263,0.459712669,-10.01397137,0.45508792,-8.813980043,0.450493116,-7.613988659
0.013763107,0.659887617,-11.21209086,0.653266914,-10.0121085,0.646694997,-8.812126016,0.640165624,-7.612143416
0.01376699,0.85539772,-11.21008697,0.846815481,-10.01011661,0.83829647,-8.810146043,0.829832593,-7.610175282
0.013770874,1.05090181,-11.20795097,1.040358128,-10.00799572,1.029892107,-8.808040138,1.019493804,-7.608084271
0.013774757,1.246399632,-11.20568288,1.233894613,-10.00574583,1.221481679,-8.805808316,1.209149038,-7.605870396
0.013778641,1.441890932,-11.20328272,1.427424694,-10.00336697,1.413064955,-8.80345059,1.398798075,-7.603533673
0.013782524,1.637375455,-11.20075051,1.620948128,-10.00085914,1.604641704,-8.800966978,1.588440696,-7.601074116
0.013786408,1.832852946,-11.19808625,1.814464673,-9.998222372,1.796211696,-8.798357494,1.778076681,-7.598491743
0.013790291,2.028323152,-11.19528997,2.007974088,-9.995456676,1.987774701,-8.795622156,1.96770581,-7.595786568
0.013794175,2.223785818,-11.19236169,2.201476131,-9.992562071,2.179330489,-8.792760982,2.157327866,-7.592958609
0.013798058,2.41924069,-11.18930142,2.394970559,-9.989538574,2.370878829,-8.789773989,2.346942628,-7.590007884
0.013801942,2.614687513,-11.18610918,2.588457132,-9.986386207,2.562419492,-8.786661196,2.536549878,-7.586934411
0.013805825,2.810126035,-11.182785,2.781935608,-9.983104987,2.753952248,-8.783422623,2.726149396,-7.583738208
0.013809709,3.005556,-11.1793289,2.975405745,-9.979694937,2.945476867,-8.780058288,2.915740965,-7.580419296
0.013813592,3.200977156,-11.17574089,3.168867303,-9.976156076,3.13699312,-8.776568213,3.105324364,-7.576977693
